Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status,location,On hand (new),On hand (current)
3661842472867,Nappe Coton & Lin Mauléon Laurier Rose - Artiga,"<p>La Gustothèque vous invite à apporter une touche de Sud-Ouest à votre table avec la nappe Mauléon Laurier Rose. Composée d'un harmonieux mélange de <strong>70% coton et 30% lin</strong>, elle allie la douceur du coton à la tenue élégante du lin, pour une expérience sensorielle et visuelle unique.</p><p>Son coloris beige naturel, sublimé par des nuances inspirées du laurier rose, évoque la lumière et la douceur des paysages du Sud-Ouest. C'est le choix idéal pour créer une ambiance conviviale et raffinée, où chaque repas devient un moment de plaisir partagé.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une alliance parfaite de douceur et de résistance.</li><li><strong>Coloris:</strong> Beige avec des accents laurier rose, inspirant calme et élégance.</li><li><strong>Style:</strong> Évoque l'authenticité et la fraîcheur du Sud-Ouest.</li><li><strong>Usage:</strong> Parfaite pour les repas en famille ou entre amis, en intérieur comme en extérieur.</li></ul><p>Une nappe qui reflète notre engagement pour des produits de qualité, sélectionnés avec soin pour embellir votre quotidien.</p><h3>Le conseil de La Gustothèque</h3><p>Accompagnez cette nappe de vaisselle en céramique aux tons doux et de quelques brins de lavande pour renforcer l'esprit provençal et estival de votre table.</p>",,,,"nappe, linge de table, coton, lin, mauleon, laurier rose, beige, artiga, sud-ouest, 165cm, Lagustothèque",,,,,,,,,,,,,,,,,,,https://www.artiga.fr/9002-medium_default/nappe-en-coton-et-lin-mauleon-laurier-rose.jpg,3,Nappe en coton et lin Mauléon Laurier Rose beige,,Nappe Coton Lin Mauléon Laurier Rose Artiga - Table Élégante,"Sublimez votre table avec la nappe Mauléon Laurier Rose d'Artiga, un mélange 70% coton et 30% lin. Son coloris beige et son motif inspiré du Sud-Ouest apportent une touche d'authenticité et de fraîcheur. Idéale pour des repas conviviaux et une décoration raffinée. Sélection La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,
3661842472867,Nappe Coton & Lin Mauléon Laurier Rose - Artiga,"<p>La Gustothèque vous invite à apporter une touche de Sud-Ouest à votre table avec la nappe Mauléon Laurier Rose. Composée d'un harmonieux mélange de <strong>70% coton et 30% lin</strong>, elle allie la douceur du coton à la tenue élégante du lin, pour une expérience sensorielle et visuelle unique.</p><p>Son coloris beige naturel, sublimé par des nuances inspirées du laurier rose, évoque la lumière et la douceur des paysages du Sud-Ouest. C'est le choix idéal pour créer une ambiance conviviale et raffinée, où chaque repas devient un moment de plaisir partagé.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une alliance parfaite de douceur et de résistance.</li><li><strong>Coloris:</strong> Beige avec des accents laurier rose, inspirant calme et élégance.</li><li><strong>Style:</strong> Évoque l'authenticité et la fraîcheur du Sud-Ouest.</li><li><strong>Usage:</strong> Parfaite pour les repas en famille ou entre amis, en intérieur comme en extérieur.</li></ul><p>Une nappe qui reflète notre engagement pour des produits de qualité, sélectionnés avec soin pour embellir votre quotidien.</p><h3>Le conseil de La Gustothèque</h3><p>Accompagnez cette nappe de vaisselle en céramique aux tons doux et de quelques brins de lavande pour renforcer l'esprit provençal et estival de votre table.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, laurier rose, beige, artiga, sud-ouest, 165cm, Lagustothèque",TRUE,Taille,200 cm,,,,,MAULN160_1468_200CM,,shopify,0,deny,manual,129.00,,TRUE,TRUE,3661842472881,,,Nappe en coton et lin Mauléon Laurier Rose beige,FALSE,Nappe Coton Lin Mauléon Laurier Rose Artiga - Table Élégante,"Sublimez votre table avec la nappe Mauléon Laurier Rose d'Artiga, un mélange 70% coton et 30% lin. Son coloris beige et son motif inspiré du Sud-Ouest apportent une touche d'authenticité et de fraîcheur. Idéale pour des repas conviviaux et une décoration raffinée. Sélection La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472867,Nappe Coton & Lin Mauléon Laurier Rose - Artiga,"<p>La Gustothèque vous invite à apporter une touche de Sud-Ouest à votre table avec la nappe Mauléon Laurier Rose. Composée d'un harmonieux mélange de <strong>70% coton et 30% lin</strong>, elle allie la douceur du coton à la tenue élégante du lin, pour une expérience sensorielle et visuelle unique.</p><p>Son coloris beige naturel, sublimé par des nuances inspirées du laurier rose, évoque la lumière et la douceur des paysages du Sud-Ouest. C'est le choix idéal pour créer une ambiance conviviale et raffinée, où chaque repas devient un moment de plaisir partagé.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une alliance parfaite de douceur et de résistance.</li><li><strong>Coloris:</strong> Beige avec des accents laurier rose, inspirant calme et élégance.</li><li><strong>Style:</strong> Évoque l'authenticité et la fraîcheur du Sud-Ouest.</li><li><strong>Usage:</strong> Parfaite pour les repas en famille ou entre amis, en intérieur comme en extérieur.</li></ul><p>Une nappe qui reflète notre engagement pour des produits de qualité, sélectionnés avec soin pour embellir votre quotidien.</p><h3>Le conseil de La Gustothèque</h3><p>Accompagnez cette nappe de vaisselle en céramique aux tons doux et de quelques brins de lavande pour renforcer l'esprit provençal et estival de votre table.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, laurier rose, beige, artiga, sud-ouest, 165cm, Lagustothèque",TRUE,Taille,250 cm,,,,,MAULN160_1468_250CM,,shopify,0,deny,manual,159.00,,TRUE,TRUE,3661842472904,,,Nappe en coton et lin Mauléon Laurier Rose beige,FALSE,Nappe Coton Lin Mauléon Laurier Rose Artiga - Table Élégante,"Sublimez votre table avec la nappe Mauléon Laurier Rose d'Artiga, un mélange 70% coton et 30% lin. Son coloris beige et son motif inspiré du Sud-Ouest apportent une touche d'authenticité et de fraîcheur. Idéale pour des repas conviviaux et une décoration raffinée. Sélection La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472867,Nappe Coton & Lin Mauléon Laurier Rose - Artiga,"<p>La Gustothèque vous invite à apporter une touche de Sud-Ouest à votre table avec la nappe Mauléon Laurier Rose. Composée d'un harmonieux mélange de <strong>70% coton et 30% lin</strong>, elle allie la douceur du coton à la tenue élégante du lin, pour une expérience sensorielle et visuelle unique.</p><p>Son coloris beige naturel, sublimé par des nuances inspirées du laurier rose, évoque la lumière et la douceur des paysages du Sud-Ouest. C'est le choix idéal pour créer une ambiance conviviale et raffinée, où chaque repas devient un moment de plaisir partagé.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une alliance parfaite de douceur et de résistance.</li><li><strong>Coloris:</strong> Beige avec des accents laurier rose, inspirant calme et élégance.</li><li><strong>Style:</strong> Évoque l'authenticité et la fraîcheur du Sud-Ouest.</li><li><strong>Usage:</strong> Parfaite pour les repas en famille ou entre amis, en intérieur comme en extérieur.</li></ul><p>Une nappe qui reflète notre engagement pour des produits de qualité, sélectionnés avec soin pour embellir votre quotidien.</p><h3>Le conseil de La Gustothèque</h3><p>Accompagnez cette nappe de vaisselle en céramique aux tons doux et de quelques brins de lavande pour renforcer l'esprit provençal et estival de votre table.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, laurier rose, beige, artiga, sud-ouest, 165cm, Lagustothèque",TRUE,Taille,300 cm,,,,,MAULN160_1468_300CM,,shopify,0,deny,manual,185.00,,TRUE,TRUE,3661842472928,,,Nappe en coton et lin Mauléon Laurier Rose beige,FALSE,Nappe Coton Lin Mauléon Laurier Rose Artiga - Table Élégante,"Sublimez votre table avec la nappe Mauléon Laurier Rose d'Artiga, un mélange 70% coton et 30% lin. Son coloris beige et son motif inspiré du Sud-Ouest apportent une touche d'authenticité et de fraîcheur. Idéale pour des repas conviviaux et une décoration raffinée. Sélection La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472867,Nappe Coton & Lin Mauléon Laurier Rose - Artiga,"<p>La Gustothèque vous invite à apporter une touche de Sud-Ouest à votre table avec la nappe Mauléon Laurier Rose. Composée d'un harmonieux mélange de <strong>70% coton et 30% lin</strong>, elle allie la douceur du coton à la tenue élégante du lin, pour une expérience sensorielle et visuelle unique.</p><p>Son coloris beige naturel, sublimé par des nuances inspirées du laurier rose, évoque la lumière et la douceur des paysages du Sud-Ouest. C'est le choix idéal pour créer une ambiance conviviale et raffinée, où chaque repas devient un moment de plaisir partagé.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une alliance parfaite de douceur et de résistance.</li><li><strong>Coloris:</strong> Beige avec des accents laurier rose, inspirant calme et élégance.</li><li><strong>Style:</strong> Évoque l'authenticité et la fraîcheur du Sud-Ouest.</li><li><strong>Usage:</strong> Parfaite pour les repas en famille ou entre amis, en intérieur comme en extérieur.</li></ul><p>Une nappe qui reflète notre engagement pour des produits de qualité, sélectionnés avec soin pour embellir votre quotidien.</p><h3>Le conseil de La Gustothèque</h3><p>Accompagnez cette nappe de vaisselle en céramique aux tons doux et de quelques brins de lavande pour renforcer l'esprit provençal et estival de votre table.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, laurier rose, beige, artiga, sud-ouest, 165cm, Lagustothèque",TRUE,Taille,350 cm,,,,,MAULN160_1468_350CM,,shopify,0,deny,manual,209.00,,TRUE,TRUE,3661842472942,,,Nappe en coton et lin Mauléon Laurier Rose beige,FALSE,Nappe Coton Lin Mauléon Laurier Rose Artiga - Table Élégante,"Sublimez votre table avec la nappe Mauléon Laurier Rose d'Artiga, un mélange 70% coton et 30% lin. Son coloris beige et son motif inspiré du Sud-Ouest apportent une touche d'authenticité et de fraîcheur. Idéale pour des repas conviviaux et une décoration raffinée. Sélection La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",TRUE,Taille,165 cm,,,,,MAULN160_1475_165CM,,shopify,0,deny,manual,115.00,,TRUE,TRUE,3661842472850,https://www.artiga.fr/8997-medium_default/nappe-en-coton-et-lin-mauleon-turquoise.jpg,1,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,FALSE,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",,,,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",,,,,,,,,,,,,,,,,,,https://www.artiga.fr/8998-medium_default/nappe-en-coton-et-lin-mauleon-turquoise.jpg,2,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",,,,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",,,,,,,,,,,,,,,,,,,https://www.artiga.fr/8999-medium_default/nappe-en-coton-et-lin-mauleon-turquoise.jpg,3,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,,,,,,,,,,,,,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",TRUE,Taille,200 cm,,,,,MAULN160_1475_200CM,,shopify,0,deny,manual,129.00,,TRUE,TRUE,3661842472874,,,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,FALSE,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",TRUE,Taille,250 cm,,,,,MAULN160_1475_250CM,,shopify,0,deny,manual,159.00,,TRUE,TRUE,3661842472898,,,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,FALSE,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",TRUE,Taille,300 cm,,,,,MAULN160_1475_300CM,,shopify,0,deny,manual,185.00,,TRUE,TRUE,3661842472911,,,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,FALSE,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842472850,Nappe Coton & Lin Mauléon Turquoise - Artiga,"<p>Avec la nappe Mauléon Turquoise, La Gustothèque vous propose d'inviter l'esprit du Sud-Ouest et de la Méditerranée à votre table. Cette nappe est confectionnée à partir d'un mélange équilibré de <strong>70% coton et 30% lin</strong>, garantissant à la fois une belle tenue et une agréable douceur.</p><p>Son coloris turquoise vibrant et ses motifs discrets rappellent les eaux claires et les ciels ensoleillés de la côte. Elle est la promesse de repas lumineux et d'une atmosphère joyeuse, idéale pour les moments de partage et de convivialité, que ce soit pour un déjeuner en famille ou une soirée entre amis.</p><ul><li><strong>Composition:</strong> 70% coton, 30% lin, pour une qualité et une durabilité optimales.</li><li><strong>Coloris:</strong> Turquoise éclatant, pour une ambiance marine et rafraîchissante.</li><li><strong>Inspiration:</strong> Évoque le charme du Sud-Ouest et de la Méditerranée.</li><li><strong>Entretien:</strong> Facile à entretenir, elle résiste au temps et aux lavages fréquents.</li></ul><p>Fidèle à notre engagement, cette nappe est le reflet d'une sélection rigoureuse, où la qualité et l'authenticité sont primordiales.</p><h3>Le conseil de La Gustothèque</h3><p>Pour une table estivale réussie, mariez cette nappe turquoise avec des assiettes blanches épurées et des verres colorés. Quelques coquillages ou un chemin de table en filet de pêche complèteront harmonieusement le décor.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton, lin, mauleon, turquoise, artiga, sud-ouest, méditerranée, 165cm, Lagustothèque",TRUE,Taille,350 cm,,,,,MAULN160_1475_350CM,,shopify,0,deny,manual,209.00,,TRUE,TRUE,3661842472935,,,Nappe en coton et lin Mauléon Turquoise aux motifs Sud-Ouest,FALSE,Nappe Coton Lin Mauléon Turquoise Artiga - Ambiance Marine & Sud,"Apportez une touche de fraîcheur avec la nappe Mauléon Turquoise d'Artiga, mélange 70% coton et 30% lin. Son coloris turquoise éclatant évoque le Sud-Ouest et la Méditerranée. Idéale pour des repas ensoleillés, elle est résistante et facile d'entretien. Une sélection exigeante de La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
3661842387918,Nappe Coton Bio Sauvelade Écru - Artiga,"<p>La Gustothèque est fière de vous présenter la nappe Sauvelade Écru, une invitation à l'authenticité du Sud-Ouest. Fabriquée en <strong>100% coton biologique</strong>, elle incarne notre engagement pour des produits respectueux de l'environnement et d'une qualité supérieure, pour des repas en toute sérénité.</p><p>Son coloris écru naturel et ses motifs intemporels s'adaptent avec élégance à tous les styles de décoration, du plus rustique au plus contemporain. Cette nappe est conçue pour accompagner vos moments de partage, offrant une toile de fond douce et apaisante pour vos plus belles tablées.</p><ul><li><strong>Matière:</strong> 100% coton biologique, doux, sain et écologique.</li><li><strong>Coloris:</strong> Écru naturel, facile à harmoniser avec votre vaisselle.</li><li><strong>Durabilité:</strong> Tissage résistant pour un usage quotidien et une longévité accrue.</li><li><strong>Style:</strong> Intemporel et authentique, inspiré par la nature.</li></ul><p>Opter pour cette nappe, c'est choisir un produit qui allie éthique, esthétisme et plaisir d'usage, une valeur chère à La Gustothèque.</p><h3>Le conseil de La Gustothèque</h3><p>Sublimez cette nappe écru avec des éléments en bois clair, des bouquets de fleurs séchées et des bougies aux senteurs naturelles pour créer une atmosphère douce et accueillante.</p>",ARTIGA,,TABLE,"nappe, linge de table, coton bio, sauvelade, ecru, beige, artiga, sud-ouest, biologique, durable, 160cm, Lagustothèque",TRUE,Taille,160 cm,,,,,SAUVEN160_0412_160CM,,shopify,0,deny,manual,95.00,,TRUE,TRUE,3661842387918,https://www.artiga.fr/9642-medium_default/nappe-en-coton-sauvelade-ecru.jpg,1,Nappe en coton biologique Sauvelade Écru Artiga,FALSE,Nappe Coton Bio Sauvelade Écru Artiga - Authentique & Naturelle,"Adoptez l'authenticité du Sud-Ouest avec la nappe Sauvelade Écru d'Artiga, 100% coton biologique. Son coloris naturel et ses motifs intemporels s'intègrent à toutes les décorations. Résistante et respectueuse de l'environnement, elle est un choix durable pour votre table. Sélection La Gustothèque.",4143,,,,,,,kg,,,,,,,,,active,La Gustothèque,0,
